Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)
3141	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwmdrcmwt6	1	WORKSHEET:R6C1	11/18/2015 12:27	11/18/2015 12:28	11/18/2015 12:31	11/18/2015 12:31	66	.	66	incorrect	3	0	1	.	Entering a given~~Enter given; reading words	59~~24	
3142	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwmdrcmwt6	1	WORKSHEET:R7C1	11/18/2015 12:28	11/18/2015 12:29	11/18/2015 12:32	11/18/2015 12:32	85	.	85	incorrect	2	0	1	.	Entering a given~~Enter given; reading words	60~~25	
3143	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwmdrcmwt6	1	GRAPHER:xMax	11/18/2015 12:32	11/18/2015 12:32	11/18/2015 12:33	11/18/2015 12:33	51	.	51	incorrect	1	1	1	.	Changing axis bounds	54	
3144	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwmdrcmwt6	1	GRAPHER:xMin	11/18/2015 12:33	11/18/2015 12:33	11/18/2015 12:33	11/18/2015 12:33	7	7	.	correct	0	0	1	.	Changing axis bounds	55	
3145	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwmdrcmwt6	1	GRAPHER:yMin	11/18/2015 12:32	11/18/2015 12:32	11/18/2015 12:33	11/18/2015 12:33	41	.	41	incorrect	2	0	1	.	Changing axis bounds	56	
3146	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwmdrcmwt6	1	GRAPHER:yMax	11/18/2015 12:33	11/18/2015 12:33	11/18/2015 12:33	11/18/2015 12:33	10	10	.	correct	0	0	1	.	Changing axis bounds	57	
3147	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwmdrcmwt6	1	GRAPHER:yScale	11/18/2015 12:33	11/18/2015 12:33	11/18/2015 12:33	11/18/2015 12:34	27	27	.	correct	0	0	3	.	Changing axis intervals	24	
3149	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwmdrcmwt6	1	GRAPHER:Series1PlotPoint1	11/18/2015 12:34	11/18/2015 12:34	11/18/2015 12:34	11/18/2015 12:34	5	5	.	correct	0	0	1	.	Correctly placing points	58	
3151	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwmdrcmwt6	1	GRAPHER:Series1PlotPoint2	11/18/2015 12:34	11/18/2015 12:34	11/18/2015 12:34	11/18/2015 12:34	12	12	.	correct	0	0	1	.	Correctly placing points	59	
3153	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwmdrcmwt6	1	GRAPHER:Series1PlotPoint3	11/18/2015 12:34	11/18/2015 12:34	11/18/2015 12:35	11/18/2015 12:35	14	.	14	incorrect	1	0	1	.	Correctly placing points	60	
3155	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwmdrcmwt6	1	GRAPHER:Series1PlotPoint4	11/18/2015 12:35	11/18/2015 12:35	11/18/2015 12:35	11/18/2015 12:35	4	4	.	correct	0	0	1	.	Correctly placing points	61	
3157	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	WORKSHEET:R2C1	11/18/2015 12:35	11/18/2015 12:35	11/18/2015 12:35	11/18/2015 12:35	5	5	.	correct	0	0	1	.	Identifying units	23	
3158	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	WORKSHEET:R3C1	11/18/2015 12:35	11/18/2015 12:35	11/18/2015 12:35	11/18/2015 12:35	2	2	.	correct	0	0	1	.	Define Variable	16	
3159	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	WORKSHEET:R3C2	11/18/2015 12:35	11/18/2015 12:37	11/18/2015 12:37	11/18/2015 12:37	124	.	124	incorrect	1	0	1	.	Write expression; any form~~Write expression; positive intercept~~Using small numbers~~Write expression; positive slope~~Write expression; positive one slope~~Using simple numbers~~Write Expression; mx+b	17~~4~~67~~11~~2~~25~~14	
3160	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	WORKSHEET:R4C1	11/18/2015 12:37	11/18/2015 12:37	11/18/2015 12:37	11/18/2015 12:37	4	4	.	correct	0	0	1	.	Entering a given~~Enter given; reading numerals	61~~36	
3161	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	WORKSHEET:R4C2	11/18/2015 12:37	11/18/2015 12:37	11/18/2015 12:37	11/18/2015 12:37	4	4	.	correct	0	0	1	.	Find Y; any form~~Find Y; positive slope~~Using small numbers~~Using simple numbers	34~~15~~68~~26	
3162	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	WORKSHEET:R5C1	11/18/2015 12:37	11/18/2015 12:37	11/18/2015 12:37	11/18/2015 12:37	2	2	.	correct	0	0	1	.	Entering a given~~Enter given; reading numerals	62~~37	
3163	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	WORKSHEET:R5C2	11/18/2015 12:37	11/18/2015 12:37	11/18/2015 12:37	11/18/2015 12:37	2	2	.	correct	0	0	1	.	Find Y; any form~~Find Y; positive slope~~Using small numbers~~Using simple numbers	35~~16~~69~~27	
3164	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	WORKSHEET:R6C2	11/18/2015 12:37	11/18/2015 12:37	11/18/2015 12:37	11/18/2015 12:37	5	5	.	correct	0	0	1	.	Entering a given~~Enter given; reading numerals	63~~38	
3165	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	WORKSHEET:R6C1	11/18/2015 12:37	11/18/2015 12:38	11/18/2015 12:38	11/18/2015 12:38	72	72	.	correct	0	0	1	.	Find X; any form~~Find X; positive slope~~Using small numbers~~Using simple numbers	28~~11~~70~~28	
3166	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	GRAPHER:xMax	11/18/2015 12:38	11/18/2015 12:39	11/18/2015 12:39	11/18/2015 12:39	7	7	.	correct	0	0	1	.	Changing axis bounds	58	
3167	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	GRAPHER:yMax	11/18/2015 12:39	11/18/2015 12:39	11/18/2015 12:39	11/18/2015 12:39	6	6	.	correct	0	0	1	.	Changing axis bounds	59	
3169	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	GRAPHER:Series1PlotPoint1	11/18/2015 12:39	11/18/2015 12:39	11/18/2015 12:39	11/18/2015 12:39	10	10	.	correct	0	0	1	.	Correctly placing points	62	
3171	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	GRAPHER:Series1PlotPoint2	11/18/2015 12:39	11/18/2015 12:39	11/18/2015 12:39	11/18/2015 12:39	11	11	.	correct	0	0	1	.	Correctly placing points	63	
3173	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt7	1	GRAPHER:Series1PlotPoint3	11/18/2015 12:39	11/18/2015 12:39	11/18/2015 12:39	11/18/2015 12:39	1	1	.	correct	0	0	1	.	Correctly placing points	64	
3175	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	WORKSHEET:R2C1	11/18/2015 12:39	11/18/2015 12:39	11/18/2015 12:39	11/18/2015 12:39	11	.	11	incorrect	1	0	1	.	Identifying units	24	
3176	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	WORKSHEET:R3C1	11/18/2015 12:39	11/18/2015 12:40	11/18/2015 12:40	11/18/2015 12:40	2	2	.	correct	0	0	1	.	Define Variable	17	
3177	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	WORKSHEET:R3C2	11/18/2015 12:40	11/18/2015 12:40	11/18/2015 12:41	11/18/2015 12:41	107	.	107	incorrect	2	0	1	.	Write expression; any form~~Write expression; positive intercept~~Using small numbers~~Write expression; positive slope~~Write expression; positive one slope~~Using simple numbers~~Write Expression; mx+b	18~~5~~71~~12~~3~~29~~15	
3178	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	WORKSHEET:R4C1	11/18/2015 12:41	11/18/2015 12:41	11/18/2015 12:41	11/18/2015 12:41	3.5	3.5	.	correct	0	0	1	.	Entering a given~~Enter given; reading numerals	64~~39	
3179	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	WORKSHEET:R4C2	11/18/2015 12:41	11/18/2015 12:41	11/18/2015 12:41	11/18/2015 12:41	3.5	3.5	.	correct	0	0	1	.	Find Y; any form~~Find Y; positive slope~~Using small numbers~~Using simple numbers	36~~17~~72~~30	
3180	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	WORKSHEET:R5C1	11/18/2015 12:41	11/18/2015 12:41	11/18/2015 12:41	11/18/2015 12:41	1	1	.	correct	0	0	1	.	Entering a given~~Enter given; reading words	65~~26	
3181	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	WORKSHEET:R5C2	11/18/2015 12:41	11/18/2015 12:41	11/18/2015 12:41	11/18/2015 12:41	1	1	.	correct	0	0	1	.	Find Y; any form~~Find Y; positive slope~~Using small numbers~~Using simple numbers	37~~18~~73~~31	
3182	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	WORKSHEET:R6C1	11/18/2015 12:41	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	1.5	1.5	.	correct	0	0	1	.	Entering a given~~Enter given; reading numerals	66~~40	
3183	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	WORKSHEET:R6C2	11/18/2015 12:41	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	1.5	1.5	.	correct	0	0	1	.	Find Y; any form~~Find Y; positive slope~~Using small numbers~~Using simple numbers	38~~19~~74~~32	
3184	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	GRAPHER:yMax	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	13	13	.	correct	0	0	1	.	Changing axis bounds	60	
3185	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	GRAPHER:xMax	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	15	15	.	correct	0	0	1	.	Changing axis bounds	61	
3187	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	GRAPHER:Series1PlotPoint1	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	6	6	.	correct	0	0	1	.	Correctly placing points	65	
3189	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	GRAPHER:Series1PlotPoint2	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	8	8	.	correct	0	0	1	.	Correctly placing points	66	
3191	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	psonestep1005	1	GRAPHER:Series1PlotPoint3	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	11/18/2015 12:42	10	.	10	incorrect	1	0	1	.	Correctly placing points	67	
3193	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R2C1	11/18/2015 12:43	11/18/2015 12:43	11/18/2015 12:43	11/18/2015 12:43	43	43	.	correct	0	0	1	.	Identifying units	25	
3194	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R2C2	11/18/2015 12:43	11/18/2015 12:43	11/18/2015 12:43	11/18/2015 12:43	4	4	.	correct	0	0	1	.	Identifying units	26	
3195	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R3C1	11/18/2015 12:43	11/18/2015 12:43	11/18/2015 12:43	11/18/2015 12:43	2	2	.	correct	0	0	1	.	Define Variable	18	
3196	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R3C2	11/18/2015 12:43	11/18/2015 12:44	11/18/2015 12:44	11/18/2015 12:44	41	.	41	incorrect	1	0	1	.	Write expression; any form~~Write expression; negative intercept~~Using small numbers~~Write expression; negative slope~~Using simple numbers~~Write Expression; mx+b	19~~11~~75~~7~~33~~16	
3197	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R6C1	11/18/2015 12:44	11/18/2015 12:45	11/18/2015 12:45	11/18/2015 12:45	27	27	.	correct	0	0	1	.	Entering a given~~Enter given; reading words~~Convert unit; standard	67~~27~~5	
3198	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R6C2	11/18/2015 12:45	11/18/2015 12:45	11/18/2015 12:45	11/18/2015 12:45	1	1	.	correct	0	0	1	.	Find Y; any form~~Find Y; negative slope~~Using small numbers~~Using simple numbers	39~~13~~76~~34	
3199	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R7C2	11/18/2015 12:45	11/18/2015 12:45	11/18/2015 12:45	11/18/2015 12:45	8	.	8	incorrect	1	0	1	.	Entering a given~~Enter given; reading numerals	68~~41	
3200	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R4C2	11/18/2015 12:45	11/18/2015 12:45	11/18/2015 12:45	11/18/2015 12:45	27	27	.	correct	0	0	1	.	Find Y; any form~~Find Y; negative slope~~Using small numbers~~Using simple numbers	40~~14~~77~~35	
3201	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R5C2	11/18/2015 12:45	11/18/2015 12:45	11/18/2015 12:45	11/18/2015 12:45	9	.	9	incorrect	1	2	1	.	Entering a given~~Enter given; reading words~~Enter given; implied amount	69~~28~~5	
3202	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R4C1	11/18/2015 12:45	11/18/2015 12:46	11/18/2015 12:46	11/18/2015 12:46	52	52	.	correct	0	0	1	.	Entering a given~~Enter given; reading words~~Enter given; implied amount	70~~29~~6	
3203	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R7C1	11/18/2015 12:48	11/18/2015 12:51	11/18/2015 12:53	11/18/2015 12:53	335	.	335	incorrect	2	1	1	.	Find X; any form~~Find X; negative slope~~Using small numbers~~Using simple numbers	29~~13~~78~~36	
3204	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	WORKSHEET:R5C1	11/18/2015 12:45	11/18/2015 12:45	11/18/2015 12:54	11/18/2015 12:54	126	.	126	incorrect	6	4	1	.	Find X; any form~~Find X; negative slope~~Using small numbers~~Using simple numbers	30~~14~~79~~37	
3205	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	GRAPHER:xMin	11/18/2015 12:54	11/18/2015 12:54	11/18/2015 12:54	11/18/2015 12:54	18	18	.	correct	0	0	1	.	Changing axis bounds	62	
3206	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	GRAPHER:xMax	11/18/2015 12:54	11/18/2015 12:54	11/18/2015 12:54	11/18/2015 12:54	7	7	.	correct	0	0	1	.	Changing axis bounds	63	
3207	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	GRAPHER:yMin	11/18/2015 12:54	11/18/2015 12:54	11/18/2015 12:54	11/18/2015 12:54	12	12	.	correct	0	0	1	.	Changing axis bounds	64	
3208	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	GRAPHER:yMax	11/18/2015 12:54	11/18/2015 12:55	11/18/2015 12:55	11/18/2015 12:55	11	11	.	correct	0	0	1	.	Changing axis bounds	65	
3209	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	GRAPHER:yScale	11/18/2015 12:55	11/18/2015 12:55	11/18/2015 12:55	11/18/2015 12:55	14	14	.	correct	0	0	3	.	Changing axis intervals	25	
3210	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	GRAPHER:xScale	11/18/2015 12:55	11/18/2015 12:55	11/18/2015 12:55	11/18/2015 12:55	13	13	.	correct	0	0	1	.	Changing axis intervals	26	
3212	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	GRAPHER:Series1PlotPoint1	11/18/2015 12:55	11/18/2015 12:55	11/18/2015 12:55	11/18/2015 12:55	3	3	.	correct	0	0	1	.	Correctly placing points	68	
3214	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	GRAPHER:Series1PlotPoint2	11/18/2015 12:56	11/18/2015 12:56	11/18/2015 12:56	11/18/2015 12:56	8	8	.	correct	0	0	1	.	Correctly placing points	69	
3216	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	GRAPHER:Series1PlotPoint3	11/18/2015 12:56	11/18/2015 12:57	11/18/2015 12:57	11/18/2015 12:57	39	39	.	correct	0	0	1	.	Correctly placing points	70	
3218	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lm4qggwirctr1	1	GRAPHER:Series1PlotPoint4	11/18/2015 12:57	11/18/2015 12:57	11/18/2015 12:57	11/18/2015 12:57	5	5	.	correct	0	0	1	.	Correctly placing points	71	
3220	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt4	1	WORKSHEET:R3C1	11/18/2015 12:57	11/18/2015 12:57	11/18/2015 12:57	11/18/2015 12:57	24	24	.	correct	0	0	1	.	Define Variable	19	
3221	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopiciv=iprept2fem73=54hbrm, Unit msm-linear-models-mult-rep, Section msm-linear-models-mult-rep-1"	lwpps1semogimwt4	1	WORKSHEET:R3C2	11/18/2015 12:57	11/18/2015 12:58	11/18/2015 12:58	11/18/2015 12:58	63	.	63	incorrect	1	0	1	.	Write expression; any form~~Write expression; zero intercept~~Using small numbers~~Write expression; positive slope~~Using simple numbers~~Write expression; simple	20~~4~~80~~13~~38~~4	
